#{"t_start": 1589060272.3949819, "env_id": null}
r,l,t
-21,18,1246.636991
-16,5,1248.348168
-16,7,1248.422465
-18,13,1250.258253
-22,19,1252.154094
-21,18,1252.30346
-19,10,1254.131777
-22,21,1256.031406
-17,12,1257.807527
-20,11,1257.911524
-17,4,1257.956144
-16,11,1259.792449
-19,6,1259.858611
-17,6,1259.921546
-15,6,1261.741378
-18,7,1261.818083
-17,4,1261.864108
-22,15,1263.639615
-16,15,1265.473785
-28,31,1267.424805
-18,11,1269.20289
-19,12,1271.025107
-18,11,1271.111923
-15,8,1271.188461
-22,25,1274.812723
-18,13,1274.922351
-15,12,1276.746512
-15,8,1276.829735
-18,11,1278.669766
-25,18,1280.553163
-25,22,1282.446998
-14,11,1282.554006
-38,41,1287.95249
-15,14,1288.0875
-16,7,1289.883595
-21,10,1289.960955
-18,13,1291.757046
-17,6,1291.825371
-19,12,1293.633064
-14,7,1293.717403
-18,3,1293.75739
-18,7,1293.834925
-15,8,1295.677839
-15,12,1295.793357
-16,17,1297.672214
-17,12,1299.521206
-15,6,1299.584898
-17,8,1301.417462
-17,6,1301.484699
-13,14,1303.304062
-32,33,1305.207626
-13,12,1307.051753
-21,22,1308.985026
-20,13,1310.848303
-22,5,1310.896225
-17,8,1310.963132
-19,8,1312.722785
-19,8,1312.795316
-19,14,1314.630261
-26,25,1316.495918
-18,5,1316.554114
-18,17,1318.463872
-16,11,1320.26172
-17,8,1320.352678
-17,12,1322.227611
-21,16,1322.338135
-18,17,1324.213909
-23,30,1327.754429
-22,21,1329.558427
-15,10,1329.647338
-16,11,1331.467502
-16,9,1331.551634
-16,7,1333.317313
-16,5,1333.371605
-21,20,1335.233621
-16,11,1336.991447
-15,10,1337.086669
-20,17,1338.972032
-17,6,1339.038924
-17,4,1339.084095
-20,11,1340.867095
-17,6,1340.922923
-21,22,1342.783651
-17,4,1344.529017
-15,8,1344.611774
-23,16,1346.398558
-16,7,1346.473028
-19,8,1346.540145
-14,11,1348.353843
-18,3,1348.391119
-20,21,1350.193897
-20,13,1351.933068
-20,13,1353.718024
-18,11,1353.795736
-15,10,1355.623791
-18,17,1355.758856
-14,11,1357.579632
-14,9,1357.671924
-20,23,1361.300798
-17,4,1361.347122
-17,6,1361.416003
-21,16,1363.329834
-16,9,1363.424702
-18,11,1365.253834
-17,6,1365.308967
-18,9,1367.06761
-15,8,1367.154161
-13,12,1368.998992
-14,11,1369.103149
-23,22,1371.01023
-19,8,1372.850614
-19,16,1372.975607
-16,9,1374.795815
-17,8,1374.873228
-16,13,1376.737843
-19,22,1378.614401
-17,6,1378.685788
-18,9,1380.495301
-19,6,1380.566077
-15,18,1382.486267
-22,27,1384.429462
-17,16,1386.246859
-19,18,1388.09273
-18,9,1389.958904
-19,12,1390.047979
-16,7,1390.114989
-17,8,1391.933703
-20,7,1391.997922
-20,19,1393.918286
-20,11,1395.707264
-18,9,1395.806262
-20,5,1395.862138
-16,13,1397.735628
-15,6,1397.802233
-17,12,1399.602033
-21,20,1401.46328
-16,9,1401.542216
-17,16,1403.434603
-19,16,1405.254673
-18,13,1407.038272
-16,7,1407.111718
-20,11,1408.908365
-18,17,1409.042399
-20,11,1410.853964
-16,5,1410.913711
-14,11,1412.775731
-17,8,1412.859582
-18,17,1414.70512
-14,7,1414.784145
-15,12,1416.616615
-23,22,1418.629413
-23,18,1420.53258
-15,8,1420.619957
-18,9,1422.412856
-18,11,1422.526768
-15,12,1424.345482
-13,10,1424.445258
-17,6,1426.193796
-13,8,1426.279935
-15,6,1426.345491
-17,16,1428.213122
-14,11,1430.038664
-16,17,1431.926401
-13,8,1432.016606
-20,13,1433.789283
-19,26,1435.744355
-14,9,1435.832709
-19,4,1437.63621
-15,10,1437.724174
-15,16,1439.55915
-18,7,1439.637823
-15,10,1441.393524
-17,18,1443.264734
-14,11,1443.377506
-18,11,1445.187529
-17,8,1445.274931
-19,14,1447.118144
-17,12,1448.917837
-14,13,1449.030691
-14,7,1450.808753
-20,21,1452.714622
-30,29,1454.617036
-20,11,1456.452345
-16,5,1456.512689
-20,15,1458.351235
-15,16,1458.507871
-16,5,1460.270067
-18,11,1460.389294
-22,13,1462.110733
-18,13,1462.239322
-14,17,1464.168154
-17,14,1465.953831
-19,18,1467.776805
-21,14,1469.629325
-20,7,1469.693481
-16,13,1471.619768
-19,28,1473.519448
-15,16,1475.345404
-17,6,1475.404385
-20,19,1477.346254
-21,18,1479.161383
-22,15,1481.025081
-16,7,1481.091682
-15,14,1482.952592
-19,18,1484.828523
-16,9,1484.907744
-17,10,1486.690861
-13,14,1486.819785
-18,5,1488.500484
-20,13,1488.616529
-15,8,1490.429321
-16,11,1490.537467
-20,15,1492.356509
-18,15,1494.212259
-18,3,1494.249416
-14,15,1496.085372
-20,7,1496.149789
-17,12,1498.021639
-16,17,1498.175844
-13,8,1499.980605
-18,5,1500.030495
-18,7,1500.09811
-24,29,1503.751703
-19,14,1505.562232
-21,14,1505.668441
-13,8,1507.447503
-19,8,1507.514341
-17,12,1509.408738
-22,19,1511.261813
-19,16,1511.413681
-29,38,1515.119807
-16,9,1516.972919
-14,11,1517.083226
-20,19,1518.946279
-19,10,1520.743885
-19,14,1520.859197
-19,4,1522.575292
-16,7,1522.640443
-17,8,1522.720551
-18,9,1524.484559
-16,9,1524.575579
-18,17,1526.397975
-19,8,1528.180037
-26,27,1530.075651
-18,9,1530.17491
-18,11,1531.93896
-35,40,1535.563426
-13,8,1535.647698
-19,2,1535.6761
-14,9,1537.502587
-15,8,1537.580632
-16,7,1539.368074
-21,14,1539.482545
-21,10,1541.280729
-18,9,1541.350049
-16,5,1541.404613
-16,13,1543.194999
-11,12,1545.043488
-18,17,1546.922127
-19,6,1546.968704
-17,14,1548.790265
-24,25,1550.702565
-16,9,1550.786762
-20,19,1552.652764
-17,10,1554.551396
-17,12,1554.651874
-16,7,1556.582362
-18,19,1558.595074
-17,6,1558.666408
-19,14,1560.622015
-14,13,1560.777772
-21,20,1562.791521
-16,11,1564.690575
-20,19,1566.549646
-16,11,1566.648901
-17,6,1568.406631
-16,7,1568.483487
-16,5,1568.541694
-16,13,1570.477839
-17,10,1570.585071
-14,9,1572.446022
-17,6,1572.511386
-14,11,1574.364551
-15,18,1576.284429
-24,23,1578.237708
-17,16,1580.119489
-14,9,1580.227238
-37,40,1584.164252
-21,16,1586.081564
-18,11,1586.175052
-18,17,1588.078252
-18,11,1589.890463
-14,11,1589.994732
-13,10,1591.87782
-17,12,1591.982131
-18,13,1593.875056
-19,6,1593.962556
-16,7,1595.909843
-15,12,1596.027298
-17,10,1597.866751
-16,5,1597.923444
-15,6,1597.989459
-20,19,1600.000422
-16,9,1601.779509
-19,6,1601.83745
-18,5,1601.897203
-16,11,1603.714239
-16,9,1603.805244
-17,20,1605.736824
-15,8,1607.473547
-13,16,1607.644908
-19,2,1609.354309
-16,15,1609.48788
-16,11,1611.319943
-16,13,1613.19755
-15,8,1613.281602
-18,13,1615.191751
-18,15,1615.308273
-16,11,1617.090222
-16,9,1617.189767
-14,13,1619.039524
-18,3,1619.077135
-23,24,1620.989812
-15,8,1622.817924
-18,3,1622.854922
-14,11,1622.973412
-35,34,1626.697759
-15,6,1626.763109
-16,7,1628.525265
-17,8,1628.606848
-18,7,1630.362697
-19,18,1630.509733
-18,9,1632.301242
-19,12,1632.412216
-22,15,1634.25121
-17,8,1636.038458
-17,4,1636.084029
-13,16,1637.941572
-20,23,1639.785144
-21,20,1641.62721
-19,14,1641.75063
-16,9,1643.528678
-18,9,1643.635192
-15,10,1645.4501
-14,9,1645.541912
-25,26,1649.192454
-16,7,1649.277025
-14,9,1649.368978
-17,16,1651.172122
-20,15,1653.049719
-14,15,1654.876548
-17,22,1656.777172
-18,23,1658.662566
-15,10,1658.760622
-20,15,1660.659126
-19,2,1660.687387
-17,8,1662.439172
-14,11,1662.543925
-20,13,1664.408804
-18,11,1664.518682
-15,20,1666.371682
-17,6,1668.121731
-18,21,1670.053433
-12,15,1672.039675
-18,17,1672.186512
-16,15,1674.098695
-18,17,1676.076517
-18,5,1676.134068
-25,30,1679.833842
-16,13,1679.961899
-15,6,1681.777417
-19,14,1681.894714
-20,17,1683.749362
-16,9,1685.607272
-16,9,1685.687763
-24,19,1687.552148
-15,20,1689.418315
-16,19,1691.258652
-14,7,1691.333302
-17,4,1693.18876
-15,12,1693.310643
-19,12,1695.114224
-18,19,1696.936012
-16,11,1697.034023
-15,10,1699.011128
-21,14,1700.92662
-13,16,1701.086633
-18,7,1702.938106
-18,13,1703.070726
-16,9,1704.90429
-17,4,1704.954881
-18,11,1706.869972
-15,12,1706.9934
-17,6,1707.05187
-17,10,1708.955792
-16,19,1710.884672
-17,16,1712.765893
-21,20,1714.625162
-16,5,1714.685853
-18,5,1714.73326
-15,8,1716.540609
-17,8,1716.626847
-18,11,1718.50155
-15,6,1718.56697
-16,11,1718.668645
-16,15,1720.54798
-17,20,1722.456341
-22,21,1724.356042
-17,8,1726.154115
-15,20,1728.168125
-24,21,1729.98356
-19,20,1731.874894
-21,10,1731.967769
-11,12,1733.882609
-16,11,1733.973026
-16,17,1735.855422
-15,12,1737.829348
-16,13,1737.950572
-17,10,1739.805356
-22,25,1741.774073
-15,14,1743.68046
-16,9,1743.761456
-18,15,1745.585407
-13,10,1747.410644
-15,10,1747.511923
-17,16,1749.443793
-22,17,1751.374374
-23,26,1753.39504
-18,9,1753.495933
-18,19,1755.459163
-15,6,1757.307688
-15,12,1757.417261
-25,28,1760.987881
-16,15,1761.102651
-14,15,1762.993165
-17,8,1764.759427
-25,18,1764.908325
-16,15,1766.714699
-14,7,1768.562204
-16,15,1768.684132
-14,11,1770.511388
-18,7,1770.575869
-12,15,1772.418042
-14,13,1774.32468
-21,16,1774.426254
-13,8,1776.187716
-14,13,1776.306317
-17,10,1778.132585
-12,9,1778.235989
-18,3,1779.944123
-16,19,1781.748654
-16,17,1781.893761
-13,8,1783.719835
-13,10,1783.819558
-15,12,1785.607682
-15,10,1785.69437
-15,16,1787.517021
-16,17,1789.359479
-15,8,1789.455127
-22,17,1791.339613
-20,19,1793.151463
-14,7,1794.882727
-18,11,1794.968455
-19,2,1794.996581
-17,16,1796.910632
-13,12,1798.775995
-19,14,1798.896411
-18,9,1800.725075
-16,11,1800.846312
-16,7,1802.637248
-22,23,1804.50682
-17,8,1804.580302
-17,10,1806.463338
-17,12,1806.571154
-17,14,1808.519784
-20,21,1810.41383
-18,9,1812.174841
-16,5,1812.232905
-16,7,1812.298634
-16,17,1814.131118
-18,3,1814.171825
-19,22,1816.041764
-19,2,1816.069756
-17,16,1817.996043
-19,14,1819.853935
-21,16,1821.683513
-20,5,1821.741446
-15,14,1823.569251
-24,15,1823.668571
-15,12,1825.516393
-21,24,1827.51733
-26,25,1829.430652
-17,6,1831.181896
-21,20,1833.071425
-18,9,1833.176344
-18,15,1835.032567
-17,12,1835.150875
-20,13,1837.043646
-17,10,1838.768094
-16,11,1838.882029
-17,18,1840.793067
-12,9,1842.649859
-16,5,1842.705672
-18,3,1842.746797
-19,18,1844.667857
-13,10,1844.764281
-18,9,1846.54017
-19,12,1846.643861
-21,20,1848.652777
-19,16,1850.478364
-18,7,1852.22045
-19,14,1852.364834
-19,10,1854.142717
-15,8,1854.230162
-18,9,1855.981221
-12,9,1856.077531
-12,11,1857.896121
-23,18,1858.018265
-17,10,1859.814376
-16,17,1861.713511
-16,5,1861.768288
-17,10,1863.517391
-17,6,1863.575479
-17,14,1865.393595
-18,11,1865.492664
-19,20,1867.385396
-12,11,1869.291089
-18,17,1871.125745
-18,19,1871.288172
-13,8,1873.057507
-18,17,1874.915103
-20,13,1875.002985
-14,13,1876.864985
-16,19,1878.691243
-21,24,1880.547202
-20,17,1882.402537
-15,10,1884.167766
-17,12,1884.268345
-15,10,1886.033659
-16,11,1886.154452
-17,18,1887.991954
-14,11,1889.861805
-18,13,1889.957191
-16,13,1891.826875
-18,5,1891.873265
-13,12,1893.683056
-15,6,1893.748479
-20,5,1893.786743
-16,11,1895.616689
-17,6,1895.675546
-20,11,1897.438583
-18,7,1897.511435
-18,3,1897.548588
-14,13,1899.364579
-17,4,1899.410245
-16,13,1901.280148
-16,9,1901.382288
-14,9,1903.159634
-18,11,1903.282016
-17,10,1905.111929
-18,11,1905.201023
-17,18,1907.074736
-15,6,1907.141324
-18,19,1908.942501
-17,16,1910.824069
-17,6,1910.895541
-16,11,1912.714982
-13,14,1914.537175
-17,8,1914.609402
-23,24,1916.505552
-14,15,1918.325558
-20,19,1920.208434
-14,7,1920.280298
-17,10,1922.114914
-23,28,1924.080287
-21,16,1925.926784
-16,9,1927.698977
-16,9,1927.794577
-16,9,1927.88058
-12,19,1929.71202
-14,13,1931.588913
-16,7,1931.655973
-20,11,1933.493316
-19,4,1933.542987
-16,7,1933.614349
-15,16,1935.480336
-18,5,1937.247091
-14,11,1937.383065
-16,5,1937.440184
-16,9,1939.284963
-17,4,1939.330645
-16,11,1941.176427
-16,11,1941.283729
-17,12,1943.12954
-17,18,1945.047002
-18,11,1945.145374
-18,9,1946.927848
-17,10,1947.012129
-23,22,1948.878988
-18,7,1950.655207
-21,22,1952.556917
-16,17,1952.693406
-17,6,1954.476731
-17,10,1954.572802
-19,4,1954.622161
-15,6,1956.392726
-16,11,1956.519231
-20,19,1958.49172
-16,11,1960.316329
-19,6,1960.373325
-16,21,1962.27149
-19,14,1964.110563
-15,8,1964.192248
-17,10,1966.018111
-17,14,1966.175921
-18,11,1967.958662
-20,17,1969.774436
-16,7,1969.851497
-15,10,1971.636083
-20,9,1971.728621
-18,9,1973.502071
-19,16,1973.706169
-17,6,1975.51502
-18,13,1975.618096
-17,6,1977.410845
-16,9,1977.503246
-13,8,1979.293977
-9,14,1979.44879
-30,29,1983.063232
-17,4,1983.10963
-17,12,1983.219666
-16,13,1985.074674
-19,14,1986.861603
-18,7,1986.928199
-14,11,1988.82384
-16,17,1990.687313
-16,7,1990.767663
-16,7,1990.851228
-24,27,1994.617262
-17,14,1994.73574
-14,13,1996.635715
-15,22,1998.488213
-15,14,2000.399165
-17,14,2000.529511
-16,11,2002.414019
-18,3,2002.450735
-18,21,2004.379848
-16,9,2006.135061
-14,17,2007.950232
-16,13,2008.06747
-18,15,2010.02505
-19,2,2010.053283
-19,14,2011.895586
-20,21,2013.761587
-18,15,2015.621075
-15,18,2015.779212
-13,16,2017.623379
-19,18,2019.468583
-12,9,2021.258108
-15,16,2021.427311
-16,11,2023.270583
-16,9,2023.348383
-16,9,2025.108773
-16,13,2025.227181
-18,17,2027.100035
-17,12,2028.940122
-18,7,2028.999125
-20,17,2030.849161
-15,14,2032.670659
-15,12,2032.782214
-14,11,2034.619681
-16,7,2034.688913
-21,10,2036.474764
-17,14,2038.290183
-17,12,2038.403572
-18,7,2038.481249
-17,22,2042.20088
-16,13,2042.311334
-18,11,2044.133927
-13,12,2044.252435
-23,16,2046.089864
-22,23,2047.95378
-19,8,2049.772493
-13,22,2051.699649
-19,6,2051.762353
-13,8,2053.587712
-21,16,2053.735697
-15,10,2055.553442
-14,11,2055.651755
-11,12,2057.490853
-15,8,2057.567379
-15,6,2059.308397
-14,9,2059.399447
-14,9,2061.222522
-16,11,2061.318209
-21,22,2063.225073
-17,24,2065.074245
-16,13,2066.878859
-19,18,2068.713551
-17,12,2070.540716
-17,16,2070.666752
-12,9,2072.465895
-18,3,2072.50497
-19,14,2074.30525
-23,16,2074.421106
-16,5,2076.144747
-19,6,2076.191464
-16,21,2078.092761
-18,11,2079.992696
-16,19,2081.906035
-13,12,2082.036875
-18,7,2083.804986
-15,14,2083.933045
-16,7,2085.663848
-13,18,2085.825719
-16,7,2087.685545
-21,24,2089.562984
-15,10,2091.339563
-19,20,2093.226808
-17,12,2093.317222
-12,13,2095.136012
-18,17,2097.014524
-13,12,2097.152456
-16,15,2098.992086
-18,5,2099.038203
-17,20,2100.875474
-20,15,2102.72922
-17,4,2102.774262
-16,5,2102.828129
-18,13,2104.656677
-21,6,2104.704077
-21,20,2106.541698
-15,12,2108.364561
-16,7,2108.430325
-15,10,2110.259271
-18,3,2110.296594
-17,8,2110.363089
-14,11,2112.176154
-22,25,2114.065639
-16,9,2115.884891
-17,14,2116.018492
-12,13,2117.804228
-14,11,2119.598831
-17,10,2119.677143
-15,16,2121.626463
-15,14,2123.523241
-15,10,2123.620127
-14,9,2123.722016
-14,7,2125.557717
-12,9,2125.658286
-19,2,2125.686893
-16,5,2127.400856
-18,9,2127.484318
-16,13,2129.365021
-15,10,2129.458102
-17,12,2131.330615
-18,9,2131.406421
-23,28,2134.911261
-16,17,2136.802826
-18,19,2136.9555
-20,17,2138.806683
-12,9,2140.611729
-15,6,2140.677913
-17,8,2140.7413
-12,9,2142.554118
-13,10,2142.659863
-19,20,2144.501696
-16,7,2146.240479
-14,17,2148.093679
-18,11,2148.168889
-21,12,2149.90773
-19,18,2151.748231
-15,6,2151.815417
-16,7,2151.892915
-19,2,2151.922414
-13,8,2153.7693
-17,12,2153.867145
-16,21,2155.71887
-16,15,2157.550107
-17,4,2157.59526
-18,13,2159.390399
-13,10,2161.217352
-16,11,2161.307775
-22,21,2163.16968
-13,8,2165.000095
-19,8,2165.077374
-19,16,2166.962812
-17,6,2167.02244
-14,11,2168.785851
-24,31,2170.737837
-19,24,2172.696683
-17,6,2174.448405
-17,6,2174.517217
-14,11,2176.306362
-26,29,2178.198494
-13,14,2180.082737
-19,2,2180.111172
-13,12,2180.23103
-13,8,2182.066882
-17,10,2182.166169
-18,17,2184.061184
-17,6,2184.120185
-16,13,2185.928896
-13,10,2187.731374
-15,10,2187.822083
-12,15,2189.701743
-21,22,2191.619111
-17,10,2191.70575
-18,15,2193.586246
-16,13,2195.623567
-18,15,2197.552559
-20,23,2199.458202
-15,10,2199.546729
-17,10,2201.390496
-15,8,2201.468922
-18,9,2203.280774
-19,12,2203.391193
-17,8,2205.149324
-15,8,2205.227714
-14,11,2207.068132
-18,9,2207.145029
-17,14,2209.038467
-18,7,2209.104182
-12,17,2210.916154
-27,30,2212.79891
-14,9,2214.60786
-19,6,2214.657039
-16,13,2216.501834
-12,9,2216.602612
-17,16,2218.463348
-17,4,2218.512873
-16,7,2220.277782
-16,13,2220.414276
-17,12,2222.239864
-21,8,2222.307675
-18,19,2224.198463
-19,20,2226.016246
-15,10,2227.752892
-18,11,2227.864177
-19,4,2227.901628
-17,16,2229.802617
-15,16,2231.631606
-13,12,2233.44195
-16,11,2233.540687
-16,15,2235.358555
-15,10,2235.447918
-12,17,2237.363943
-17,12,2239.192203
-16,7,2239.274019
-14,13,2241.158603
-13,14,2243.056079
-16,9,2243.153804
-16,11,2244.963807
-23,16,2245.077401
-18,7,2246.837412
-15,14,2246.974775
-15,6,2248.740679
-14,17,2250.608684
-22,13,2250.69996
-13,16,2252.501117
-17,8,2252.568277
-14,17,2254.505821
-16,9,2256.323063
-14,13,2256.462329
-15,20,2258.321676
-18,15,2260.252889
-15,20,2262.135462
-16,7,2262.203144
-20,25,2265.840302
-14,11,2265.942017
-18,15,2267.803587
-19,18,2269.64275
-16,9,2269.747897
-16,13,2271.588657
-16,15,2273.50046
-22,17,2275.349535
-18,23,2277.308192
-17,6,2277.36587
-13,10,2279.146801
-17,12,2279.250059
-20,27,2282.873704
-16,5,2282.931784
-16,11,2283.038101
-16,5,2284.831633
-19,8,2284.918506
-18,9,2285.00887
-18,7,2286.804387
-16,11,2286.898258
-15,14,2288.785275
-16,17,2290.588535
-18,11,2290.663576
-15,10,2292.443274
-15,10,2292.547113
-19,4,2294.307143
-23,18,2296.129368
-21,16,2296.258023
-17,8,2298.106307
-18,19,2300.000522
-12,9,2300.099224
-11,14,2301.983533
-21,8,2302.050459
-20,11,2303.833136
-16,11,2303.965775
-14,7,2305.773663
-20,9,2305.857387
-14,13,2307.737556
-21,16,2309.638206
-13,18,2309.803062
-16,23,2313.479629
-16,19,2315.367357
-15,10,2315.481175
-18,7,2315.539151
-14,11,2317.364225
-12,11,2319.240797
-17,4,2319.287854
-17,6,2319.35145
-16,9,2319.424523
-21,30,2323.041711
-15,6,2323.106972
-17,10,2324.906896
-17,14,2325.047106
-19,14,2326.902958
-12,11,2328.794233
-13,14,2328.926407
-18,19,2330.875194
-22,5,2332.635245
-16,9,2332.720441
-15,16,2334.605378
-14,13,2336.494385
-21,8,2336.56277
-16,5,2336.617262
-25,24,2338.501053
-16,5,2340.289966
-16,11,2340.376218
-18,15,2342.16616
-14,13,2344.109718
-22,17,2344.22676
-17,10,2346.087374
-14,9,2346.185923
-15,20,2348.101153
-15,8,2349.86717
-17,12,2349.969561
-13,12,2351.803253
-15,10,2351.899377
-12,17,2353.858672
-18,9,2355.702417
-17,6,2355.774972
-16,7,2355.844379
-16,5,2357.668163
-17,20,2359.619716
-16,11,2359.731312
-14,7,2361.585072
-14,11,2361.701356
-18,13,2363.534587
-20,7,2363.581566
-13,12,2365.45455
-16,11,2365.558564
-15,14,2367.366471
-14,9,2367.46775
-16,11,2369.311464
-17,18,2371.18181
-16,7,2371.248054
-18,9,2373.094205
-27,26,2375.016768
-18,11,2376.850553
-17,10,2376.9486
-16,17,2378.898844
-18,11,2378.997512
-14,9,2380.7868
-14,9,2380.870654
-16,21,2382.789579
-16,11,2384.601613
-14,7,2384.679532
-15,8,2386.470157
-17,4,2386.515239
-17,16,2388.423523
-11,12,2388.551375
-13,12,2390.392522
-19,4,2390.430697
-19,18,2392.333442
-18,17,2394.252352
-14,11,2394.35808
-12,9,2396.144944
-19,22,2398.036845
-12,11,2398.146453
-17,6,2399.948412
-18,5,2400.003503
-18,5,2400.060829
-16,15,2401.906517
-33,32,2405.619534
-17,16,2405.750392
-10,15,2407.664888
-20,11,2409.542241
-16,17,2411.420302
-15,14,2411.554978
-14,9,2413.36318
-18,19,2415.280393
-16,17,2417.178217
-20,21,2419.004383
-19,10,2419.088798
-14,13,2421.009417
-15,12,2421.106765
-19,4,2422.901623
-17,8,2422.974284
-22,19,2424.902825
-16,5,2424.960042
-16,5,2425.01762
-15,14,2426.922296
-17,8,2427.002623
-14,7,2428.811199
-22,25,2430.699568
-19,18,2432.645985
-20,15,2434.611851
-16,21,2436.620911
-15,14,2436.738454
-18,11,2438.626377
-16,13,2440.611956
-16,13,2440.734578
-11,12,2442.598044
-17,14,2444.463009
-15,8,2444.546813
-12,13,2446.567812
-19,10,2446.646827
-18,3,2446.685753
-11,12,2448.551561
-21,18,2450.442
-19,22,2452.348321
-14,11,2452.454064
-13,12,2454.283633
-16,21,2456.146945
-18,15,2458.033298
-21,20,2459.925829
-23,24,2461.807733
-16,9,2463.550668
-15,18,2463.708749
-16,9,2465.454869
-22,21,2467.35706
-17,6,2467.422272
-19,16,2469.252888
-18,13,2471.10327
-17,12,2471.210227
-12,13,2473.074635
-18,21,2474.971263
-16,15,2476.857395
-13,10,2476.953647
-15,6,2478.82199
-20,21,2480.696719
-19,26,2482.717969
-12,13,2484.575386
-16,15,2484.717644
-17,12,2486.577747
-18,9,2486.671157
-16,9,2488.567629
-15,10,2488.669577
-16,11,2490.584756
-15,10,2490.686759
-15,14,2492.530543
-12,9,2492.626088
-13,10,2494.471884
-14,15,2496.386785
-16,15,2496.510513
-16,13,2498.394135
-13,8,2500.223267
-16,11,2500.309279
-12,15,2502.18112
-14,7,2502.255957
-16,13,2504.120451
-22,27,2506.035038
-15,10,2507.897448
-18,17,2509.828177
-18,23,2511.811454
-16,7,2511.884171
-20,21,2513.811042
-17,6,2513.865996
-15,12,2515.642082
-13,8,2515.727793
-18,9,2517.587825
-22,21,2519.496774
-16,7,2519.56296
-19,12,2521.39645
-16,11,2521.497532
-15,8,2523.314818
-25,28,2525.255978
-14,11,2527.081735
-15,6,2527.147166
-15,14,2529.027158
-18,9,2529.108616
-15,12,2531.00357
-14,9,2531.086993
-15,12,2532.89535
-14,11,2532.992498
-16,11,2534.863326
-14,9,2534.947622
-18,5,2536.795326
-12,9,2536.897203
-15,10,2538.768105
-19,20,2540.749895
-15,6,2540.819944
-17,10,2540.914007
-13,10,2542.70918
-16,9,2542.784636
-19,6,2544.473099
-18,7,2544.528897
-13,8,2544.620011
-17,12,2546.422304
-16,9,2546.512024
-18,11,2548.313889
-13,12,2550.116234
-15,8,2550.194522
-25,28,2552.10654
-17,18,2554.001234
-16,11,2555.852873
-16,9,2555.946639
-15,10,2557.757214
-16,11,2557.863865
-16,11,2559.69554
-20,9,2559.779749
-19,8,2561.57599
-14,9,2561.664824
-14,9,2563.468578
-19,4,2563.513599
-16,13,2563.62263
-20,3,2565.33725
-16,7,2565.409631
-17,14,2567.273821
-15,8,2567.350024
-13,14,2569.17849
-17,6,2569.241794
-16,7,2569.317476
-14,7,2571.110711
-18,13,2571.231059
-14,13,2573.063039
-15,14,2574.955559
-13,14,2575.104578
-19,16,2577.00159
-17,14,2578.87535
-15,8,2578.954208
-16,5,2580.71436
-13,12,2580.826782
-17,16,2582.740439
-15,8,2582.815881
-17,6,2584.622234
-19,10,2584.713358
-16,7,2586.551708
-17,8,2586.624446
-23,26,2588.498612
-17,12,2590.368657
-15,10,2590.467403
-15,8,2592.338173
-16,13,2592.44725
-16,9,2594.244305
-16,15,2596.163058
-14,7,2596.237369
-15,6,2596.302829
-17,16,2598.16277
-15,12,2600.023095
-14,9,2600.11298
-19,8,2601.94225
-19,14,2602.050713
-12,11,2603.941071
-10,11,2604.076186
-14,13,2606.006104
-15,10,2606.106738
-16,17,2608.086248
-15,12,2609.959308
-16,5,2610.013149
-16,7,2611.801529
-17,6,2611.859623
-14,7,2611.934712
-19,12,2613.860171
-22,23,2615.866546
-16,7,2615.943065
-13,14,2617.864368
-25,32,2621.624442
-15,14,2621.763472
-14,11,2623.642118
-15,10,2623.735368
-14,19,2625.751323
-14,15,2627.680759
-13,8,2627.772774
-13,10,2629.677045
-15,14,2631.707127
-16,9,2631.795336
-14,11,2633.696993
-18,5,2633.748869
-18,9,2633.829005
-15,6,2635.725543
-20,19,2637.610468
-13,14,2637.749041
-16,5,2639.554761
-15,12,2639.666728
-14,7,2639.745572
-25,22,2643.437378
-14,7,2643.513909
-22,21,2645.42926
-16,13,2647.236484
-16,11,2647.335273
-19,10,2649.140553
-13,10,2649.239478
-17,14,2651.064614
-14,11,2651.174105
-16,9,2653.025495
-17,4,2653.073147
-16,17,2655.079241
-16,9,2655.159612
-17,4,2656.995155
-13,14,2657.130137
-15,18,2659.096217
-16,7,2661.025338
-14,9,2661.120247
-12,13,2663.033532
-16,7,2663.111642
-16,17,2665.02523
-16,9,2665.126652
-17,10,2666.997268
-15,12,2667.100052
-15,10,2668.893795
-14,9,2668.98416
-18,19,2670.901909
-18,13,2672.737127
-16,5,2672.793665
-16,17,2674.611657
-16,11,2676.393686
-15,6,2676.462346
-17,14,2678.251047
-15,10,2678.340704
-18,9,2680.096951
-15,12,2680.197424
-18,13,2682.054124
-16,9,2682.148016
-16,19,2684.014335
-17,14,2685.89783
-17,10,2686.00194
-17,4,2687.821548
-17,12,2687.918597
-16,5,2687.974854
-16,15,2689.887505
-17,8,2691.70601
-19,14,2691.808794
-15,14,2693.631812
-17,8,2693.711894
-16,13,2695.479792
-14,7,2695.557235
-14,9,2697.388395
-17,16,2699.25694
-16,5,2699.315003
-18,7,2699.392232
-14,7,2701.134686
-17,10,2701.224248
-14,9,2703.047989
-15,8,2703.127478
-15,8,2703.214404
-14,15,2705.223368
-17,12,2707.122869
-17,4,2707.1678
-13,10,2707.267523
-13,12,2709.110157
-13,14,2710.925759
-14,13,2711.039138
-16,9,2712.861691
-11,10,2712.97606
-17,16,2714.919538
-18,17,2716.813769
-18,21,2718.699777
-17,18,2720.585202
-17,4,2720.630982
-17,12,2722.475876
-22,23,2724.396794
-14,9,2724.485117
-17,24,2726.403433
